order_item_id,order_id,product_id,quantity,unit_price,discount_amount,created_at,updated_at
OI-00212-1,ORD-00212,PROD-127,2,631.92,108.72,2024-02-28 15:43:30,2024-02-28 15:43:30
OI-00212-2,ORD-00212,PROD-102,2,652.45,100.34,2024-02-28 15:43:30,2024-02-28 15:43:30
OI-00213-1,ORD-00213,PROD-139,1,478.09,43.5,2024-10-20 10:03:10,2024-10-20 10:03:10
OI-00213-2,ORD-00213,PROD-137,4,276.02,0,2024-10-20 10:03:10,2024-10-20 10:03:10
OI-00213-3,ORD-00213,PROD-102,2,652.45,80.4,2024-10-20 10:03:10,2024-10-20 10:03:10
OI-00213-4,ORD-00213,PROD-119,2,378.05,0,2024-10-20 10:03:10,2024-10-20 10:03:10
OI-00214-1,ORD-00214,PROD-130,1,72.97,4.22,2024-04-03 17:42:32,2024-04-03 17:42:32
OI-00214-2,ORD-00214,PROD-139,1,478.09,37.49,2024-04-03 17:42:32,2024-04-03 17:42:32
OI-00214-3,ORD-00214,PROD-138,4,228.67,0,2024-04-03 17:42:32,2024-04-03 17:42:32
OI-00215-1,ORD-00215,PROD-135,1,490.52,48.52,2024-02-19 10:30:57,2024-02-19 10:30:57
OI-00216-1,ORD-00216,PROD-124,2,24.66,0,2024-11-04 16:52:00,2024-11-04 16:52:00
OI-00216-2,ORD-00216,PROD-103,4,594.17,0,2024-11-04 16:52:00,2024-11-04 16:52:00
OI-00216-3,ORD-00216,PROD-134,4,165.71,0,2024-11-04 16:52:00,2024-11-04 16:52:00
OI-00216-4,ORD-00216,PROD-128,1,237.63,0,2024-11-04 16:52:00,2024-11-04 16:52:00
OI-00217-1,ORD-00217,PROD-117,1,521.02,0,2024-09-01 20:14:58,2024-09-01 20:14:58
OI-00217-2,ORD-00217,PROD-113,4,454.72,0,2024-09-01 20:14:58,2024-09-01 20:14:58
OI-00217-3,ORD-00217,PROD-101,3,655.83,0,2024-09-01 20:14:58,2024-09-01 20:14:58
OI-00217-4,ORD-00217,PROD-137,1,276.02,26.98,2024-09-01 20:14:58,2024-09-01 20:14:58
OI-00218-1,ORD-00218,PROD-126,4,457.47,153.46,2024-05-13 21:34:27,2024-05-13 21:34:27
OI-00218-2,ORD-00218,PROD-114,4,516.29,94.99,2024-05-13 21:34:27,2024-05-13 21:34:27
OI-00218-3,ORD-00218,PROD-127,3,631.92,0,2024-05-13 21:34:27,2024-05-13 21:34:27
OI-00219-1,ORD-00219,PROD-111,4,831.12,0,2024-03-11 21:55:42,2024-03-11 21:55:42
OI-00219-2,ORD-00219,PROD-107,1,52.73,7.63,2024-03-11 21:55:42,2024-03-11 21:55:42
OI-00219-3,ORD-00219,PROD-114,1,516.29,0,2024-03-11 21:55:42,2024-03-11 21:55:42
OI-00219-4,ORD-00219,PROD-133,2,754.46,0,2024-03-11 21:55:42,2024-03-11 21:55:42
OI-00220-1,ORD-00220,PROD-139,1,478.09,0,2024-08-10 09:04:16,2024-08-10 09:04:16
OI-00221-1,ORD-00221,PROD-112,4,437.58,0,2024-07-24 17:41:33,2024-07-24 17:41:33
OI-00222-1,ORD-00222,PROD-139,2,478.09,0,2024-12-02 22:51:33,2024-12-02 22:51:33
OI-00223-1,ORD-00223,PROD-118,4,399.59,0,2024-01-19 13:15:41,2024-01-19 13:15:41
OI-00224-1,ORD-00224,PROD-136,3,556.06,0,2024-07-26 17:12:33,2024-07-26 17:12:33
OI-00225-1,ORD-00225,PROD-130,1,72.97,4.46,2024-10-25 13:22:52,2024-10-25 13:22:52
OI-00225-2,ORD-00225,PROD-126,1,457.47,0,2024-10-25 13:22:52,2024-10-25 13:22:52
OI-00226-1,ORD-00226,PROD-129,4,263.71,0,2024-05-30 13:07:51,2024-05-30 13:07:51
OI-00226-2,ORD-00226,PROD-125,3,327.41,0,2024-05-30 13:07:51,2024-05-30 13:07:51
OI-00226-3,ORD-00226,PROD-137,4,276.02,0,2024-05-30 13:07:51,2024-05-30 13:07:51
OI-00227-1,ORD-00227,PROD-125,2,327.41,0,2024-10-27 21:01:30,2024-10-27 21:01:30
OI-00228-1,ORD-00228,PROD-116,4,74.59,0,2024-06-10 14:22:33,2024-06-10 14:22:33
OI-00228-2,ORD-00228,PROD-119,3,378.05,158.45,2024-06-10 14:22:33,2024-06-10 14:22:33
OI-00228-3,ORD-00228,PROD-106,4,210.4,0,2024-06-10 14:22:33,2024-06-10 14:22:33
OI-00229-1,ORD-00229,PROD-113,2,454.72,34.06,2024-10-20 12:11:47,2024-10-20 12:11:47
OI-00229-2,ORD-00229,PROD-116,3,74.59,3.58,2024-10-20 12:11:47,2024-10-20 12:11:47
OI-00229-3,ORD-00229,PROD-117,1,521.02,0,2024-10-20 12:11:47,2024-10-20 12:11:47
OI-00229-4,ORD-00229,PROD-114,4,516.29,0,2024-10-20 12:11:47,2024-10-20 12:11:47
OI-00230-1,ORD-00230,PROD-132,4,381.18,174.79,2024-10-04 08:54:30,2024-10-04 08:54:30
OI-00230-2,ORD-00230,PROD-137,3,276.02,0,2024-10-04 08:54:30,2024-10-04 08:54:30
OI-00230-3,ORD-00230,PROD-118,2,399.59,95.81,2024-10-04 08:54:30,2024-10-04 08:54:30
OI-00231-1,ORD-00231,PROD-108,1,415.88,13.15,2024-10-03 08:32:22,2024-10-03 08:32:22
OI-00231-2,ORD-00231,PROD-134,1,165.71,0,2024-10-03 08:32:22,2024-10-03 08:32:22
OI-00231-3,ORD-00231,PROD-130,3,72.97,8.63,2024-10-03 08:32:22,2024-10-03 08:32:22
OI-00231-4,ORD-00231,PROD-121,3,261.06,0,2024-10-03 08:32:22,2024-10-03 08:32:22
OI-00232-1,ORD-00232,PROD-124,2,24.66,0,2024-06-24 13:11:31,2024-06-24 13:11:31
OI-00232-2,ORD-00232,PROD-126,2,457.47,0,2024-06-24 13:11:31,2024-06-24 13:11:31
OI-00232-3,ORD-00232,PROD-118,3,399.59,0,2024-06-24 13:11:31,2024-06-24 13:11:31
OI-00232-4,ORD-00232,PROD-129,4,263.71,0,2024-06-24 13:11:31,2024-06-24 13:11:31
OI-00233-1,ORD-00233,PROD-127,2,631.92,0,2024-03-15 20:47:09,2024-03-15 20:47:09
OI-00233-2,ORD-00233,PROD-132,3,381.18,0,2024-03-15 20:47:09,2024-03-15 20:47:09
OI-00234-1,ORD-00234,PROD-111,1,831.12,31.7,2024-05-08 16:54:36,2024-05-08 16:54:36
OI-00235-1,ORD-00235,PROD-124,3,24.66,1.35,2024-11-18 09:28:47,2024-11-18 09:28:47
OI-00235-2,ORD-00235,PROD-136,2,556.06,0,2024-11-18 09:28:47,2024-11-18 09:28:47
OI-00235-3,ORD-00235,PROD-117,2,521.02,0,2024-11-18 09:28:47,2024-11-18 09:28:47
OI-00236-1,ORD-00236,PROD-125,3,327.41,0,2024-06-30 13:43:32,2024-06-30 13:43:32
OI-00237-1,ORD-00237,PROD-105,2,798.17,0,2024-03-26 18:51:59,2024-03-26 18:51:59
OI-00237-2,ORD-00237,PROD-106,3,210.4,0,2024-03-26 18:51:59,2024-03-26 18:51:59
OI-00237-3,ORD-00237,PROD-111,4,831.12,221.86,2024-03-26 18:51:59,2024-03-26 18:51:59
OI-00237-4,ORD-00237,PROD-122,3,896.26,0,2024-03-26 18:51:59,2024-03-26 18:51:59
OI-00238-1,ORD-00238,PROD-117,2,521.02,16.1,2024-08-18 14:10:11,2024-08-18 14:10:11
OI-00238-2,ORD-00238,PROD-106,1,210.4,0,2024-08-18 14:10:11,2024-08-18 14:10:11
OI-00239-1,ORD-00239,PROD-107,3,52.73,0,2024-10-07 08:01:49,2024-10-07 08:01:49
OI-00240-1,ORD-00240,PROD-119,2,378.05,95.1,2024-12-01 22:56:24,2024-12-01 22:56:24
OI-00240-2,ORD-00240,PROD-129,1,263.71,14.12,2024-12-01 22:56:24,2024-12-01 22:56:24
OI-00241-1,ORD-00241,PROD-109,4,774.44,0,2024-06-15 21:30:29,2024-06-15 21:30:29
OI-00241-2,ORD-00241,PROD-135,4,490.52,0,2024-06-15 21:30:29,2024-06-15 21:30:29
OI-00241-3,ORD-00241,PROD-112,3,437.58,0,2024-06-15 21:30:29,2024-06-15 21:30:29
OI-00241-4,ORD-00241,PROD-138,4,228.67,0,2024-06-15 21:30:29,2024-06-15 21:30:29
OI-00242-1,ORD-00242,PROD-120,1,455.08,0,2024-02-15 15:19:23,2024-02-15 15:19:23
OI-00242-2,ORD-00242,PROD-101,2,655.83,0,2024-02-15 15:19:23,2024-02-15 15:19:23
OI-00243-1,ORD-00243,PROD-101,2,655.83,0,2024-09-30 08:44:59,2024-09-30 08:44:59
OI-00243-2,ORD-00243,PROD-128,3,237.63,94.33,2024-09-30 08:44:59,2024-09-30 08:44:59
OI-00243-3,ORD-00243,PROD-119,4,378.05,0,2024-09-30 08:44:59,2024-09-30 08:44:59
OI-00244-1,ORD-00244,PROD-128,2,237.63,0,2024-11-26 14:53:24,2024-11-26 14:53:24
OI-00245-1,ORD-00245,PROD-127,2,631.92,20.92,2024-11-09 20:44:43,2024-11-09 20:44:43
OI-00245-2,ORD-00245,PROD-113,4,454.72,0,2024-11-09 20:44:43,2024-11-09 20:44:43
OI-00245-3,ORD-00245,PROD-105,3,798.17,0,2024-11-09 20:44:43,2024-11-09 20:44:43
OI-00246-1,ORD-00246,PROD-112,1,437.58,8.21,2024-04-06 13:01:09,2024-04-06 13:01:09
OI-00247-1,ORD-00247,PROD-122,3,896.26,0,2024-01-05 11:05:09,2024-01-05 11:05:09
OI-00247-2,ORD-00247,PROD-127,4,631.92,0,2024-01-05 11:05:09,2024-01-05 11:05:09
OI-00248-1,ORD-00248,PROD-118,4,399.59,112.72,2024-12-22 20:02:21,2024-12-22 20:02:21
OI-00249-1,ORD-00249,PROD-125,2,327.41,0,2024-05-08 21:24:53,2024-05-08 21:24:53
OI-00249-2,ORD-00249,PROD-129,1,263.71,29.09,2024-05-08 21:24:53,2024-05-08 21:24:53
OI-00250-1,ORD-00250,PROD-111,1,831.12,79.6,2024-09-23 18:13:30,2024-09-23 18:13:30
OI-00250-2,ORD-00250,PROD-103,2,594.17,0,2024-09-23 18:13:30,2024-09-23 18:13:30
OI-00250-3,ORD-00250,PROD-136,1,556.06,0,2024-09-23 18:13:30,2024-09-23 18:13:30
OI-00251-1,ORD-00251,PROD-118,1,399.59,0,2024-02-27 11:40:27,2024-02-27 11:40:27
OI-00251-2,ORD-00251,PROD-138,2,228.67,2.88,2024-02-27 11:40:27,2024-02-27 11:40:27
OI-00252-1,ORD-00252,PROD-116,2,74.59,0,2024-12-19 15:44:38,2024-12-19 15:44:38
OI-00253-1,ORD-00253,PROD-123,2,284.29,0,2024-11-12 13:59:48,2024-11-12 13:59:48
OI-00254-1,ORD-00254,PROD-129,4,263.71,0,2024-02-24 10:31:14,2024-02-24 10:31:14
OI-00254-2,ORD-00254,PROD-113,2,454.72,5.39,2024-02-24 10:31:14,2024-02-24 10:31:14
OI-00254-3,ORD-00254,PROD-102,4,652.45,0,2024-02-24 10:31:14,2024-02-24 10:31:14
OI-00255-1,ORD-00255,PROD-121,2,261.06,12.14,2024-12-22 15:12:36,2024-12-22 15:12:36
OI-00255-2,ORD-00255,PROD-130,3,72.97,0,2024-12-22 15:12:36,2024-12-22 15:12:36
OI-00255-3,ORD-00255,PROD-118,3,399.59,0,2024-12-22 15:12:36,2024-12-22 15:12:36
OI-00256-1,ORD-00256,PROD-140,1,29.92,0,2024-11-22 16:24:46,2024-11-22 16:24:46
OI-00256-2,ORD-00256,PROD-116,4,74.59,30.58,2024-11-22 16:24:46,2024-11-22 16:24:46
OI-00256-3,ORD-00256,PROD-121,2,261.06,0,2024-11-22 16:24:46,2024-11-22 16:24:46
OI-00257-1,ORD-00257,PROD-103,2,594.17,5.57,2024-07-28 18:20:07,2024-07-28 18:20:07
OI-00258-1,ORD-00258,PROD-134,1,165.71,0,2024-09-05 11:06:02,2024-09-05 11:06:02
OI-00258-2,ORD-00258,PROD-140,1,29.92,4.13,2024-09-05 11:06:02,2024-09-05 11:06:02
OI-00258-3,ORD-00258,PROD-138,4,228.67,0,2024-09-05 11:06:02,2024-09-05 11:06:02
OI-00258-4,ORD-00258,PROD-117,1,521.02,0,2024-09-05 11:06:02,2024-09-05 11:06:02
OI-00259-1,ORD-00259,PROD-140,3,29.92,0,2024-02-01 13:35:47,2024-02-01 13:35:47
OI-00260-1,ORD-00260,PROD-107,2,52.73,0,2024-02-06 21:19:04,2024-02-06 21:19:04
OI-00261-1,ORD-00261,PROD-107,4,52.73,0,2024-04-08 16:42:15,2024-04-08 16:42:15
OI-00261-2,ORD-00261,PROD-137,2,276.02,0,2024-04-08 16:42:15,2024-04-08 16:42:15
OI-00261-3,ORD-00261,PROD-123,4,284.29,0,2024-04-08 16:42:15,2024-04-08 16:42:15
OI-00261-4,ORD-00261,PROD-130,2,72.97,0,2024-04-08 16:42:15,2024-04-08 16:42:15
OI-00262-1,ORD-00262,PROD-124,3,24.66,0,2024-08-14 22:22:57,2024-08-14 22:22:57
OI-00262-2,ORD-00262,PROD-127,2,631.92,0,2024-08-14 22:22:57,2024-08-14 22:22:57
OI-00262-3,ORD-00262,PROD-128,3,237.63,0,2024-08-14 22:22:57,2024-08-14 22:22:57
OI-00263-1,ORD-00263,PROD-134,2,165.71,0,2024-08-17 14:00:46,2024-08-17 14:00:46
OI-00264-1,ORD-00264,PROD-136,2,556.06,76.8,2024-01-04 12:14:13,2024-01-04 12:14:13
OI-00264-2,ORD-00264,PROD-133,2,754.46,83.08,2024-01-04 12:14:13,2024-01-04 12:14:13
OI-00264-3,ORD-00264,PROD-137,2,276.02,67.16,2024-01-04 12:14:13,2024-01-04 12:14:13
OI-00265-1,ORD-00265,PROD-131,1,207.47,0,2024-10-19 14:36:58,2024-10-19 14:36:58
OI-00265-2,ORD-00265,PROD-112,3,437.58,159.17,2024-10-19 14:36:58,2024-10-19 14:36:58
OI-00265-3,ORD-00265,PROD-132,4,381.18,12.79,2024-10-19 14:36:58,2024-10-19 14:36:58
OI-00266-1,ORD-00266,PROD-115,1,281.72,0,2024-06-20 13:56:52,2024-06-20 13:56:52
OI-00267-1,ORD-00267,PROD-121,2,261.06,52.76,2024-07-14 08:19:33,2024-07-14 08:19:33
OI-00267-2,ORD-00267,PROD-133,4,754.46,0,2024-07-14 08:19:33,2024-07-14 08:19:33
OI-00268-1,ORD-00268,PROD-126,3,457.47,117.64,2024-10-31 17:32:05,2024-10-31 17:32:05
OI-00268-2,ORD-00268,PROD-110,1,152.58,0,2024-10-31 17:32:05,2024-10-31 17:32:05
OI-00268-3,ORD-00268,PROD-109,3,774.44,174.88,2024-10-31 17:32:05,2024-10-31 17:32:05
OI-00269-1,ORD-00269,PROD-132,2,381.18,0,2024-12-23 10:48:08,2024-12-23 10:48:08
OI-00269-2,ORD-00269,PROD-126,2,457.47,36.54,2024-12-23 10:48:08,2024-12-23 10:48:08
OI-00270-1,ORD-00270,PROD-128,3,237.63,0,2024-06-14 18:59:36,2024-06-14 18:59:36
OI-00270-2,ORD-00270,PROD-124,1,24.66,0,2024-06-14 18:59:36,2024-06-14 18:59:36
OI-00270-3,ORD-00270,PROD-123,2,284.29,0,2024-06-14 18:59:36,2024-06-14 18:59:36
OI-00270-4,ORD-00270,PROD-113,4,454.72,0,2024-06-14 18:59:36,2024-06-14 18:59:36
OI-00271-1,ORD-00271,PROD-106,1,210.4,19.6,2024-01-23 22:52:14,2024-01-23 22:52:14
OI-00271-2,ORD-00271,PROD-108,2,415.88,0,2024-01-23 22:52:14,2024-01-23 22:52:14
OI-00272-1,ORD-00272,PROD-131,2,207.47,32.57,2024-05-27 08:21:44,2024-05-27 08:21:44
OI-00272-2,ORD-00272,PROD-102,3,652.45,0,2024-05-27 08:21:44,2024-05-27 08:21:44
OI-00272-3,ORD-00272,PROD-122,2,896.26,0,2024-05-27 08:21:44,2024-05-27 08:21:44
OI-00272-4,ORD-00272,PROD-114,1,516.29,0,2024-05-27 08:21:44,2024-05-27 08:21:44
OI-00273-1,ORD-00273,PROD-113,1,454.72,0,2024-12-05 16:02:16,2024-12-05 16:02:16
OI-00273-2,ORD-00273,PROD-140,1,29.92,2.96,2024-12-05 16:02:16,2024-12-05 16:02:16
OI-00273-3,ORD-00273,PROD-118,3,399.59,0,2024-12-05 16:02:16,2024-12-05 16:02:16
OI-00274-1,ORD-00274,PROD-133,1,754.46,56.66,2024-05-29 21:56:41,2024-05-29 21:56:41
OI-00274-2,ORD-00274,PROD-107,4,52.73,0,2024-05-29 21:56:41,2024-05-29 21:56:41
OI-00274-3,ORD-00274,PROD-121,1,261.06,36.12,2024-05-29 21:56:41,2024-05-29 21:56:41
OI-00274-4,ORD-00274,PROD-132,3,381.18,0,2024-05-29 21:56:41,2024-05-29 21:56:41
OI-00275-1,ORD-00275,PROD-116,1,74.59,0,2024-03-21 08:22:43,2024-03-21 08:22:43
OI-00275-2,ORD-00275,PROD-133,4,754.46,0,2024-03-21 08:22:43,2024-03-21 08:22:43
OI-00275-3,ORD-00275,PROD-118,1,399.59,0,2024-03-21 08:22:43,2024-03-21 08:22:43
OI-00276-1,ORD-00276,PROD-125,2,327.41,0,2024-04-25 10:21:57,2024-04-25 10:21:57
OI-00277-1,ORD-00277,PROD-135,2,490.52,0,2024-03-19 14:19:58,2024-03-19 14:19:58
OI-00277-2,ORD-00277,PROD-109,3,774.44,0,2024-03-19 14:19:58,2024-03-19 14:19:58
OI-00277-3,ORD-00277,PROD-114,2,516.29,0,2024-03-19 14:19:58,2024-03-19 14:19:58
OI-00277-4,ORD-00277,PROD-138,2,228.67,0,2024-03-19 14:19:58,2024-03-19 14:19:58
OI-00278-1,ORD-00278,PROD-121,1,261.06,0,2024-03-21 13:04:35,2024-03-21 13:04:35
OI-00278-2,ORD-00278,PROD-110,4,152.58,0,2024-03-21 13:04:35,2024-03-21 13:04:35
OI-00279-1,ORD-00279,PROD-113,2,454.72,104.01,2024-08-14 19:59:52,2024-08-14 19:59:52
OI-00279-2,ORD-00279,PROD-107,3,52.73,0,2024-08-14 19:59:52,2024-08-14 19:59:52
OI-00280-1,ORD-00280,PROD-106,4,210.4,0,2024-04-28 17:14:14,2024-04-28 17:14:14
OI-00280-2,ORD-00280,PROD-131,3,207.47,36.17,2024-04-28 17:14:14,2024-04-28 17:14:14
OI-00280-3,ORD-00280,PROD-109,4,774.44,89.8,2024-04-28 17:14:14,2024-04-28 17:14:14
OI-00281-1,ORD-00281,PROD-113,1,454.72,65.12,2024-07-28 20:00:59,2024-07-28 20:00:59
OI-00281-2,ORD-00281,PROD-114,4,516.29,0,2024-07-28 20:00:59,2024-07-28 20:00:59
OI-00282-1,ORD-00282,PROD-103,4,594.17,0,2024-12-18 13:55:29,2024-12-18 13:55:29
OI-00282-2,ORD-00282,PROD-139,1,478.09,0,2024-12-18 13:55:29,2024-12-18 13:55:29
OI-00282-3,ORD-00282,PROD-125,4,327.41,0,2024-12-18 13:55:29,2024-12-18 13:55:29
OI-00282-4,ORD-00282,PROD-121,1,261.06,0,2024-12-18 13:55:29,2024-12-18 13:55:29
OI-00283-1,ORD-00283,PROD-134,4,165.71,0,2024-09-22 16:25:47,2024-09-22 16:25:47
OI-00283-2,ORD-00283,PROD-104,3,537.47,0,2024-09-22 16:25:47,2024-09-22 16:25:47
OI-00283-3,ORD-00283,PROD-113,3,454.72,0,2024-09-22 16:25:47,2024-09-22 16:25:47
OI-00283-4,ORD-00283,PROD-119,4,378.05,208.46,2024-09-22 16:25:47,2024-09-22 16:25:47
OI-00284-1,ORD-00284,PROD-133,1,754.46,66.25,2024-09-21 22:09:29,2024-09-21 22:09:29
OI-00285-1,ORD-00285,PROD-102,2,652.45,0,2024-12-22 16:08:25,2024-12-22 16:08:25
OI-00285-2,ORD-00285,PROD-112,1,437.58,45.4,2024-12-22 16:08:25,2024-12-22 16:08:25
OI-00285-3,ORD-00285,PROD-130,2,72.97,0,2024-12-22 16:08:25,2024-12-22 16:08:25
OI-00285-4,ORD-00285,PROD-138,1,228.67,24.22,2024-12-22 16:08:25,2024-12-22 16:08:25
OI-00286-1,ORD-00286,PROD-125,4,327.41,33.57,2024-07-04 09:33:45,2024-07-04 09:33:45
OI-00286-2,ORD-00286,PROD-136,3,556.06,0,2024-07-04 09:33:45,2024-07-04 09:33:45
OI-00287-1,ORD-00287,PROD-120,1,455.08,0,2024-03-17 10:55:09,2024-03-17 10:55:09
OI-00287-2,ORD-00287,PROD-129,2,263.71,60.55,2024-03-17 10:55:09,2024-03-17 10:55:09
OI-00287-3,ORD-00287,PROD-119,1,378.05,0,2024-03-17 10:55:09,2024-03-17 10:55:09
OI-00287-4,ORD-00287,PROD-112,4,437.58,0,2024-03-17 10:55:09,2024-03-17 10:55:09
OI-00288-1,ORD-00288,PROD-130,1,72.97,5.99,2024-11-07 22:31:15,2024-11-07 22:31:15
OI-00288-2,ORD-00288,PROD-127,2,631.92,28.11,2024-11-07 22:31:15,2024-11-07 22:31:15
OI-00288-3,ORD-00288,PROD-129,3,263.71,101.32,2024-11-07 22:31:15,2024-11-07 22:31:15
OI-00288-4,ORD-00288,PROD-106,3,210.4,0,2024-11-07 22:31:15,2024-11-07 22:31:15
OI-00289-1,ORD-00289,PROD-130,3,72.97,0,2024-01-26 09:26:11,2024-01-26 09:26:11
OI-00289-2,ORD-00289,PROD-138,1,228.67,0,2024-01-26 09:26:11,2024-01-26 09:26:11
OI-00290-1,ORD-00290,PROD-119,4,378.05,157.56,2024-07-07 22:24:52,2024-07-07 22:24:52
OI-00291-1,ORD-00291,PROD-107,1,52.73,0,2024-06-17 16:26:33,2024-06-17 16:26:33
OI-00292-1,ORD-00292,PROD-117,3,521.02,0,2024-11-05 22:50:45,2024-11-05 22:50:45
OI-00292-2,ORD-00292,PROD-134,4,165.71,0,2024-11-05 22:50:45,2024-11-05 22:50:45
OI-00292-3,ORD-00292,PROD-137,4,276.02,0,2024-11-05 22:50:45,2024-11-05 22:50:45
OI-00293-1,ORD-00293,PROD-102,4,652.45,0,2024-11-08 11:45:18,2024-11-08 11:45:18
OI-00294-1,ORD-00294,PROD-123,1,284.29,0,2024-04-16 20:39:26,2024-04-16 20:39:26
OI-00294-2,ORD-00294,PROD-136,3,556.06,16.97,2024-04-16 20:39:26,2024-04-16 20:39:26
OI-00294-3,ORD-00294,PROD-114,3,516.29,0,2024-04-16 20:39:26,2024-04-16 20:39:26
OI-00295-1,ORD-00295,PROD-112,2,437.58,0,2024-01-04 09:43:21,2024-01-04 09:43:21
OI-00296-1,ORD-00296,PROD-110,4,152.58,0,2024-12-10 15:58:30,2024-12-10 15:58:30
OI-00296-2,ORD-00296,PROD-130,4,72.97,0,2024-12-10 15:58:30,2024-12-10 15:58:30
OI-00296-3,ORD-00296,PROD-135,1,490.52,0,2024-12-10 15:58:30,2024-12-10 15:58:30
OI-00296-4,ORD-00296,PROD-122,3,896.26,0,2024-12-10 15:58:30,2024-12-10 15:58:30
OI-00297-1,ORD-00297,PROD-123,3,284.29,0,2024-06-10 16:34:01,2024-06-10 16:34:01
OI-00297-2,ORD-00297,PROD-105,3,798.17,0,2024-06-10 16:34:01,2024-06-10 16:34:01
OI-00297-3,ORD-00297,PROD-110,2,152.58,0,2024-06-10 16:34:01,2024-06-10 16:34:01
OI-00298-1,ORD-00298,PROD-118,4,399.59,210.28,2024-04-05 17:07:55,2024-04-05 17:07:55
OI-00299-1,ORD-00299,PROD-108,1,415.88,0,2024-08-19 21:19:13,2024-08-19 21:19:13
OI-00299-2,ORD-00299,PROD-124,1,24.66,0,2024-08-19 21:19:13,2024-08-19 21:19:13
OI-00300-1,ORD-00300,PROD-134,1,165.71,0,2024-09-04 22:32:09,2024-09-04 22:32:09
OI-00300-2,ORD-00300,PROD-120,2,455.08,4.99,2024-09-04 22:32:09,2024-09-04 22:32:09
OI-00300-3,ORD-00300,PROD-121,4,261.06,0,2024-09-04 22:32:09,2024-09-04 22:32:09
OI-00300-4,ORD-00300,PROD-110,1,152.58,21.34,2024-09-04 22:32:09,2024-09-04 22:32:09
OI-00301-1,ORD-00301,PROD-134,3,165.71,56.56,2024-10-31 21:05:21,2024-10-31 21:05:21
OI-00302-1,ORD-00302,PROD-129,2,263.71,9.06,2024-04-17 13:12:12,2024-04-17 13:12:12
OI-00302-2,ORD-00302,PROD-108,1,415.88,21.85,2024-04-17 13:12:12,2024-04-17 13:12:12
OI-00302-3,ORD-00302,PROD-118,3,399.59,169.62,2024-04-17 13:12:12,2024-04-17 13:12:12
OI-00303-1,ORD-00303,PROD-135,2,490.52,132.92,2024-05-25 17:15:10,2024-05-25 17:15:10
OI-00303-2,ORD-00303,PROD-129,1,263.71,2.13,2024-05-25 17:15:10,2024-05-25 17:15:10
OI-00303-3,ORD-00303,PROD-104,4,537.47,0,2024-05-25 17:15:10,2024-05-25 17:15:10
OI-00304-1,ORD-00304,PROD-120,1,455.08,0,2024-11-01 22:37:40,2024-11-01 22:37:40
OI-00304-2,ORD-00304,PROD-122,4,896.26,0,2024-11-01 22:37:40,2024-11-01 22:37:40
OI-00304-3,ORD-00304,PROD-113,1,454.72,0,2024-11-01 22:37:40,2024-11-01 22:37:40
OI-00305-1,ORD-00305,PROD-115,3,281.72,0,2024-02-19 15:19:43,2024-02-19 15:19:43
OI-00305-2,ORD-00305,PROD-110,3,152.58,0,2024-02-19 15:19:43,2024-02-19 15:19:43
OI-00305-3,ORD-00305,PROD-140,3,29.92,0,2024-02-19 15:19:43,2024-02-19 15:19:43
OI-00305-4,ORD-00305,PROD-117,1,521.02,8.82,2024-02-19 15:19:43,2024-02-19 15:19:43
OI-00306-1,ORD-00306,PROD-133,4,754.46,0,2024-08-24 21:10:18,2024-08-24 21:10:18
OI-00306-2,ORD-00306,PROD-107,1,52.73,0,2024-08-24 21:10:18,2024-08-24 21:10:18
OI-00307-1,ORD-00307,PROD-116,4,74.59,0,2024-02-06 20:19:34,2024-02-06 20:19:34
OI-00307-2,ORD-00307,PROD-140,3,29.92,9.34,2024-02-06 20:19:34,2024-02-06 20:19:34
OI-00307-3,ORD-00307,PROD-136,4,556.06,0,2024-02-06 20:19:34,2024-02-06 20:19:34
OI-00307-4,ORD-00307,PROD-111,4,831.12,0,2024-02-06 20:19:34,2024-02-06 20:19:34
OI-00308-1,ORD-00308,PROD-108,3,415.88,0,2024-10-05 19:15:11,2024-10-05 19:15:11
OI-00308-2,ORD-00308,PROD-138,4,228.67,131.15,2024-10-05 19:15:11,2024-10-05 19:15:11
OI-00308-3,ORD-00308,PROD-139,1,478.09,0,2024-10-05 19:15:11,2024-10-05 19:15:11
OI-00308-4,ORD-00308,PROD-130,4,72.97,0,2024-10-05 19:15:11,2024-10-05 19:15:11
OI-00309-1,ORD-00309,PROD-110,2,152.58,0,2024-12-04 08:05:13,2024-12-04 08:05:13
OI-00310-1,ORD-00310,PROD-120,3,455.08,0,2024-07-18 17:36:28,2024-07-18 17:36:28
OI-00310-2,ORD-00310,PROD-137,1,276.02,0,2024-07-18 17:36:28,2024-07-18 17:36:28
OI-00310-3,ORD-00310,PROD-128,4,237.63,0,2024-07-18 17:36:28,2024-07-18 17:36:28
OI-00311-1,ORD-00311,PROD-136,3,556.06,70.62,2024-05-30 08:23:57,2024-05-30 08:23:57
OI-00312-1,ORD-00312,PROD-126,2,457.47,0,2024-04-30 14:44:37,2024-04-30 14:44:37
OI-00312-2,ORD-00312,PROD-125,4,327.41,109.11,2024-04-30 14:44:37,2024-04-30 14:44:37
OI-00312-3,ORD-00312,PROD-128,3,237.63,0,2024-04-30 14:44:37,2024-04-30 14:44:37
OI-00312-4,ORD-00312,PROD-135,2,490.52,128.43,2024-04-30 14:44:37,2024-04-30 14:44:37
